1934,Johnny Speight,http://en.wikipedia.org/wiki/Johnny_Speight,BBC,male,WritingPlaywright or Screenwriter
1935,Group Captain Peter Townsend,http://en.wikipedia.org/wiki/Peter_Townsend_(RAF_officer),BBC,male,WritingTravel and ExplorationExplorer
1936,Dennis Wheatley,http://en.wikipedia.org/wiki/Dennis_Wheatley,BBC,male,WritingThrillers
1937,Christopher Gable,http://en.wikipedia.org/wiki/Christopher_Gable,BBC,male,"Stage, Screen and RadioActor"
1938,Michael Aspel,http://en.wikipedia.org/wiki/Michael_Aspel,BBC,male,"Stage, Screen and RadioBroadcasting"
1939,Terence Cuneo,http://en.wikipedia.org/wiki/Terence_Cuneo,BBC,male,"Art, Fashion and DesignArt"
1940,John Reed,http://en.wikipedia.org/wiki/John_Reed_(actor),BBC,male,"Stage, Screen and RadioComedy Performer"
1941,Anthony Lawrence,http://en.wikipedia.org/wiki/Anthony_Lawrence,Found with script,male,WritingJournalism
1942,David Franklin,http://en.wikipedia.org/wiki/David_Franklin_(broadcaster),BBC,male,"Stage, Screen and RadioBroadcasting"
1943,Professor Barry Cunliffe,http://en.wikipedia.org/wiki/Barry_Cunliffe,BBC,male,Academia and EducationArchaeology
1944,Stephane Grappelli,http://en.wikipedia.org/wiki/Stephane_Grappelli,BBC,male,MusicJazzString Player
1945,Edward Ardizzone,http://en.wikipedia.org/wiki/Edward_Ardizzone,BBC,male,"Art, Fashion and DesignArt"
1946,Sir Arthur Bliss,http://en.wikipedia.org/wiki/Arthur_Bliss,BBC,male,MusicComposer or Lyricist
1947,Marcel Marceau,http://en.wikipedia.org/wiki/Marcel_Marceau,BBC,male,"Stage, Screen and RadioCabaret"
1948,Joe Henderson,http://en.wikipedia.org/wiki/Joe_%22Mr_Piano%22_Henderson,BBC,male,MusicJazzPianist
1949,Henry Cecil,http://en.wikipedia.org/wiki/Henry_Cecil_Leon,BBC,male,WritingNovelistPlaywright or Screenwriter
1950,Charles Groves,http://en.wikipedia.org/wiki/Charles_Groves,BBC,male,MusicConductor
1951,Professor Francis Camps,http://en.wikipedia.org/wiki/Francis_Camps,BBC,male,Academia and Education
1952,Alec Robertson,http://en.wikipedia.org/wiki/Alec_Robertson,Found with script,male,"WritingStage, Screen and RadioMusicCriticBroadcasting"
1953,Geoffrey Parsons,http://en.wikipedia.org/wiki/Geoffrey_Parsons_(pianist),BBC,male,MusicClassical MusicPianist
1954,David Bryant,http://en.wikipedia.org/wiki/David_Bryant,BBC,male,Sport
1955,Leonide Massine,http://en.wikipedia.org/wiki/L%C3%A9onide_Massine,BBC,male,"Stage, Screen and RadioDance"
1956,Sir Geoffrey Jackson,http://en.wikipedia.org/wiki/Geoffrey_Jackson,BBC,male,Politics and Public ServiceWritingForeign Affairs
1957,John Noakes,http://en.wikipedia.org/wiki/John_Noakes,BBC,male,"Stage, Screen and RadioBroadcasting"
1958,Robertson Hare,http://en.wikipedia.org/wiki/Robertson_Hare,BBC,male,"Stage, Screen and RadioActor"
1959,David Storey,http://en.wikipedia.org/wiki/David_Storey,BBC,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1960,Raymond Leppard,http://en.wikipedia.org/wiki/Raymond_Leppard,BBC,male,MusicConductor
1961,Hammond Innes,http://en.wikipedia.org/wiki/Hammond_Innes,BBC,male,WritingSportSailing
1962,Michael Parkinson,http://en.wikipedia.org/wiki/Michael_Parkinson,BBC,male,"Stage, Screen and RadioWritingBroadcasting"
1963,David Hockney,http://en.wikipedia.org/wiki/David_Hockney,BBC,male,"Art, Fashion and DesignArt"
1964,Stuart Burrows,http://en.wikipedia.org/wiki/Stuart_Burrows,BBC,male,MusicClassical Music
1965,Christopher Plummer,http://en.wikipedia.org/wiki/Christopher_Plummer,BBC,male,"Stage, Screen and RadioActor"
1966,Isaac Stern,http://en.wikipedia.org/wiki/Isaac_Stern,BBC,male,MusicClassical MusicString Player
1967,Graham Kerr,http://en.wikipedia.org/wiki/Graham_Kerr,BBC,male,"Food and DrinkStage, Screen and RadioChefBroadcasting"
1968,Steve Race,http://en.wikipedia.org/wiki/Steve_Race,BBC,male,"Stage, Screen and RadioMusicWritingBroadcastingJazzComposer or LyricistJournalism"
1969,Alfred Brendel,http://en.wikipedia.org/wiki/Alfred_Brendel,BBC,male,MusicClassical MusicPianist
1970,Lieutenant-Colonel Sir Vivian Dunn,http://en.wikipedia.org/wiki/Vivian_Dunn,BBC,male,Military and LawMusicMilitary
1971,C A Joyce,NA,Not found,male,Politics and Public ServiceMilitary and LawPublic Servant
1972,Ivy Benson,http://en.wikipedia.org/wiki/Ivy_Benson,BBC,male,MusicBandleader
1973,Sir Sacheverell Sitwell,http://en.wikipedia.org/wiki/Sacheverell_Sitwell,BBC,male,WritingPoetry
1974,Kenneth Allsop,http://en.wikipedia.org/wiki/Kenneth_Allsop,BBC,male,Writing
1975,Artur Rubinstein,http://en.wikipedia.org/wiki/Arthur_Rubinstein,BBC,male,MusicClassical MusicPianist
1976,Richard Gordon,http://en.wikipedia.org/wiki/Richard_Gordon_(English_author),BBC,male,Writing
1977,James Laver,http://en.wikipedia.org/wiki/James_Laver,BBC,male,Writing
1978,Laurence Whistler,http://en.wikipedia.org/wiki/Laurence_Whistler,BBC,male,"Art, Fashion and DesignArt"
1979,Maurice Woodruff,http://en.wikipedia.org/wiki/Maurice_Woodruff,BBC,male,"Stage, Screen and RadioVariety Act"
1980,Clive Dunn,http://en.wikipedia.org/wiki/Clive_Dunn,BBC,male,"Stage, Screen and RadioActor"
1981,Vernon Bartlett,http://en.wikipedia.org/wiki/Vernon_Bartlett,BBC,male,Politics and Public ServiceWriting
1982,John Braine,http://en.wikipedia.org/wiki/John_Braine,BBC,male,Writing
1983,Reginald Foort,NA,Not found,male,MusicClassical Musicorganist
1984,Geoff Boycott,http://en.wikipedia.org/wiki/Geoff_Boycott,BBC,male,"SportStage, Screen and RadioCricketSports CommentatorBroadcasting"
1985,Peter Daubeny,http://en.wikipedia.org/wiki/Peter_Daubeny,Found with script,male,"Stage, Screen and RadioProducer"
1986,Sir Louis Gluckstein,http://en.wikipedia.org/wiki/Louis_Gluckstein,BBC,male,Politics and Public ServiceMilitary and LawPoliticsLawyer
1987,Patrick Cargill,http://en.wikipedia.org/wiki/Patrick_Cargill,BBC,male,"Stage, Screen and RadioActor"
1988,Ludovic Kennedy,http://en.wikipedia.org/wiki/Ludovic_Kennedy,BBC,male,"Stage, Screen and RadioWritingBroadcastingJournalism"
1989,Ravi Shankar,http://en.wikipedia.org/wiki/Ravi_Shankar,BBC,male,MusicComposer or LyricistClassical MusicString Player
1990,Harvey Smith,http://en.wikipedia.org/wiki/Harvey_Smith_(showjumper),BBC,male,SportEquestrian
1991,Alan Keith,http://en.wikipedia.org/wiki/Alan_Keith,BBC,male,"Stage, Screen and RadioActorBroadcasting"
1992,Laurie Lee,http://en.wikipedia.org/wiki/Laurie_Lee,BBC,male,WritingPoetry
1993,Robert Bolt,http://en.wikipedia.org/wiki/Robert_Bolt,BBC,male,"Stage, Screen and RadioWritingTheatrePlaywright or Screenwriter"
1994,James Fitton,http://en.wikipedia.org/wiki/James_Fitton,BBC,male,"Art, Fashion and DesignArt"
1995,Quentin Poole,NA,Not found,male,MusicClassical Music
1996,Ivan Mauger,http://en.wikipedia.org/wiki/Ivan_Mauger,BBC,male,SportMotor Sport
1997,Arthur Lowe,http://en.wikipedia.org/wiki/Arthur_Lowe,BBC,male,"Stage, Screen and RadioActor"
1998,Wally Herbert,http://en.wikipedia.org/wiki/Wally_Herbert,BBC,male,Travel and ExplorationExplorer
1999,David Hughes,http://en.wikipedia.org/wiki/David_Hughes_(tenor),BBC,male,MusicClassical MusicOpera
2000,Vilem Tausky,http://en.wikipedia.org/wiki/Vil%C3%A9m_Tausk%C3%BD,BBC,male,MusicConductorComposer or Lyricist
2001,Harry Carpenter,http://en.wikipedia.org/wiki/Harry_Carpenter,BBC,male,"Stage, Screen and RadioSportBroadcastingSports Commentator"
2002,Sir Alan P Herbert,http://en.wikipedia.org/wiki/A._P._Herbert,BBC,male,WritingPolitics and Public ServicePlaywright or ScreenwriterPolitics
2003,Dick Emery,http://en.wikipedia.org/wiki/Dick_Emery,BBC,male,"Stage, Screen and RadioComedy Performer"
2004,Erich Leinsdorf,http://en.wikipedia.org/wiki/Erich_Leinsdorf,BBC,male,MusicConductor
2005,David Davis,http://en.wikipedia.org/wiki/David_Davis_(broadcaster),BBC,male,"Stage, Screen and RadioBroadcasting"
2006,Terry Thomas,http://en.wikipedia.org/wiki/Terry-Thomas,BBC,male,"Stage, Screen and RadioActorComedy Performer"
2007,Keith Michell,http://en.wikipedia.org/wiki/Keith_Michell,BBC,male,"Stage, Screen and RadioMusicActorMusicals"
2008,Andy Stewart,http://en.wikipedia.org/wiki/Andy_M._Stewart,BBC,male,MusicPop and Rock
2009,Graham Usher,NA,Not found,male,"Stage, Screen and RadioDance"
2010,Carol Channing,http://en.wikipedia.org/wiki/Carol_Channing,BBC,male,"Stage, Screen and RadioMusicActorMusicals"
2011,Sir Gavin De Beer,http://en.wikipedia.org/wiki/Gavin_de_Beer,BBC,male,"Medicine, Science and EngineeringNature and ConservationAcademia and EducationScienceBirds and AnimalsHistory"
2012,James Lockhart,http://en.wikipedia.org/wiki/James_Lockhart,Found with script,male,MusicOpera
2013,Deryck Guyler,http://en.wikipedia.org/wiki/Deryck_Guyler,BBC,male,"Stage, Screen and RadioActor"
2014,Sheridan Russell,NA,Not found,male,"MusicMedicine, Science and EngineeringClassical MusicMedicineString Player"
2015,Richard Chamberlain,http://en.wikipedia.org/wiki/Richard_Chamberlain,BBC,male,"Stage, Screen and RadioActor"
2016,Dr Roy Strong,http://en.wikipedia.org/wiki/Roy_Strong,BBC,male,"Academia and EducationArt, Fashion and DesignHistory"
2017,Richard Church,http://en.wikipedia.org/wiki/Richard_Church_(poet),BBC,male,WritingPoetryNovelist
2018,Frank Gillard,http://en.wikipedia.org/wiki/Frank_Gillard,BBC,male,WritingJournalism
2019,Stanley Baxter,http://en.wikipedia.org/wiki/Stanley_Baxter,BBC,male,"Stage, Screen and RadioActorComedy Performer"
2020,Professor A S C Ross,http://en.wikipedia.org/wiki/Alan_S_C_Ross,BBC,male,Academia and Education
2021,Val Doonican,http://en.wikipedia.org/wiki/Val_Doonican,BBC,male,"MusicStage, Screen and RadioBroadcasting"
2022,Leonard Sachs,http://en.wikipedia.org/wiki/Leonard_Sachs,BBC,male,"Stage, Screen and RadioActor"
2023,Fyfe Robertson,http://en.wikipedia.org/wiki/Fyfe_Robertson,BBC,male,"Stage, Screen and RadioWritingBroadcastingJournalism"
2024,Tommy Steele,http://en.wikipedia.org/wiki/Tommy_Steele,BBC,male,"MusicStage, Screen and RadioPop and RockActorMusicals"
2025,Viscount Montgomery of Alamein,"http://en.wikipedia.org/wiki/Bernard_Montgomery,_1st_Viscount_Montgomery_of_Alamein",BBC,male,Military and LawMilitary
2026,Godfrey Baseley,http://en.wikipedia.org/wiki/Godfrey_Baseley,BBC,male,"Stage, Screen and RadioBroadcasting"
2027,Dudley Moore,http://en.wikipedia.org/wiki/Dudley_Moore,BBC,male,"Stage, Screen and RadioMusicComedy PerformerJazzActorComposer or LyricistPianist"
2028,Anthony Grey,http://en.wikipedia.org/wiki/Anthony_Grey,BBC,male,WritingJournalism
2029,Raymond Mays,http://en.wikipedia.org/wiki/Raymond_Mays,BBC,male,"SportArt, Fashion and DesignMotor SportDesign"
2030,Max Adrian,http://en.wikipedia.org/wiki/Max_Adrian,BBC,male,"Stage, Screen and RadioActor"
2031,Henry Williamson,http://en.wikipedia.org/wiki/Henry_Williamson,BBC,male,Writing
2032,Cliff Morgan,http://en.wikipedia.org/wiki/Cliff_Morgan,BBC,male,"SportStage, Screen and RadioRugbyBroadcasting"
2033,Sir John Wolfenden,"http://en.wikipedia.org/wiki/John_Wolfenden,_Baron_Wolfenden",BBC,male,Politics and Public ServiceAcademia and EducationPublic Servant
2034,Donald Zec,http://en.wikipedia.org/wiki/Donald_Zec_(journalist),BBC,male,WritingJournalism
2035,Des O'Connor,http://en.wikipedia.org/wiki/Des_O%27Connor,BBC,male,"MusicStage, Screen and RadioPop and RockActorBroadcasting"
2036,Stanley Rubinstein,NA,Not found,male,Military and LawLawyer
2037,Cyril Harmer,NA,Not found,male,Business
2038,Vincent Price,http://en.wikipedia.org/wiki/Vincent_Price,BBC,male,"Stage, Screen and RadioActor"
2039,Leonard Henry,http://en.wikipedia.org/wiki/Leonard_Henry,Found with script,male,"Stage, Screen and RadioComedy Performer"
2040,Kenneth More,http://en.wikipedia.org/wiki/Kenneth_More,BBC,male,"Stage, Screen and RadioActor"
2041,John Trevelyan,http://en.wikipedia.org/wiki/John_Trevelyan_(censor),BBC,male,"Politics and Public ServiceStage, Screen and RadioPublic Servant"
2042,Stanford Robinson,http://en.wikipedia.org/wiki/Stanford_Robinson,BBC,male,MusicConductor
2043,Nicolai Gedda,http://en.wikipedia.org/wiki/Nicolai_Gedda,Found with script,male,MusicClassical MusicOpera
2044,Alvar Lidell,http://en.wikipedia.org/wiki/Alvar_Lidell,BBC,male,"Stage, Screen and RadioBroadcasting"
2045,Mary Stewart,http://en.wikipedia.org/wiki/Mary_Stewart,BBC,male,WritingNovelist
2046,Sir Alec Rose,http://en.wikipedia.org/wiki/Alec_Rose,BBC,male,SportSailing
2047,L Marsland Gander,NA,Not found,male,"WritingStage, Screen and RadioJournalismBroadcasting"
2048,Angus Wilson,http://en.wikipedia.org/wiki/Angus_Wilson,BBC,male,WritingNovelist
2049,Edward Downes,http://en.wikipedia.org/wiki/Edward_Downes,BBC,male,MusicConductor
2050,Lord David Cecil,http://en.wikipedia.org/wiki/Lord_David_Cecil,BBC,male,WritingAcademia and EducationCritic
2051,Maurice Jacobson,NA,Not found,male,MusicMilitary and LawJudge
2052,Alan Pegler,http://en.wikipedia.org/wiki/Alan_Pegler,BBC,male,BusinessTravel and Exploration
2053,Bob Braithwaite,http://en.wikipedia.org/wiki/Bob_Braithwaite,BBC,male,Sport
2054,Professor Asa Briggs,http://en.wikipedia.org/wiki/Asa_Briggs,BBC,male,Academia and EducationHistory
2055,Des Wilson,http://en.wikipedia.org/wiki/Des_Wilson,BBC,male,Politics and Public ServiceCampaigner
2056,Sandy Powell,http://en.wikipedia.org/wiki/Sandy_Powell_(comedian),BBC,male,"Stage, Screen and RadioComedy Performer"
2057,Lieutenant Colonel C H Jaeger,NA,Not found,male,Military and LawMusicMilitary
2058,Sir Paul Gore-Booth,"http://en.wikipedia.org/wiki/Paul_Gore-Booth,_Baron_Gore-Booth",BBC,male,Politics and Public ServiceAcademia and EducationPublic Servant
2059,Dan Maskell,http://en.wikipedia.org/wiki/Dan_Maskell,BBC,male,"SportStage, Screen and RadioTennisSports CommentatorBroadcasting"
2060,Richard Baker,http://en.wikipedia.org/wiki/Richard_Baker_(broadcaster),BBC,male,"Stage, Screen and RadioBroadcastingNewsreader"
2061,Raymond Postgate,http://en.wikipedia.org/wiki/Raymond_Postgate,BBC,male,WritingAcademia and EducationFood and DrinkFood and Drink WritingHistory
2062,Billy Russell,http://en.wikipedia.org/wiki/Billy_Russell,Found with script,male,"Stage, Screen and RadioComedy PerformerActor"
2063,Richard Lester,http://en.wikipedia.org/wiki/Richard_Lester,BBC,male,"Stage, Screen and RadioDirector"
2064,Marty Feldman,http://en.wikipedia.org/wiki/Marty_Feldman,BBC,male,"WritingStage, Screen and RadioPlaywright or ScreenwriterComedy PerformerActor"
2065,Carlo Maria Giulini,http://en.wikipedia.org/wiki/Carlo_Maria_Giulini,BBC,male,MusicConductor
2066,Sir Francis McLean,http://en.wikipedia.org/wiki/Francis_McLean,BBC,male,"Medicine, Science and EngineeringStage, Screen and RadioEngineerBroadcasting"
2067,Louis Armstrong,http://en.wikipedia.org/wiki/Louis_Armstrong,BBC,male,MusicJazzBrass Player
2068,Edward Chapman,http://en.wikipedia.org/wiki/Edward_Chapman_(actor),BBC,male,"Stage, Screen and RadioActor"
2069,Eric Shipton,http://en.wikipedia.org/wiki/Eric_Shipton,BBC,male,Travel and ExplorationExplorerMountaineering
2070,Francis Durbridge,http://en.wikipedia.org/wiki/Francis_Durbridge,BBC,male,WritingThrillers
2071,Sir Gilbert Inglefield,NA,Not found,male,Politics and Public ServicePublic Servant
2072,Henry Hall,http://en.wikipedia.org/wiki/Henry_Hall_(bandleader),BBC,male,"MusicStage, Screen and RadioBusinessBandleader"
2073,Colin Cowdrey,http://en.wikipedia.org/wiki/Colin_Cowdrey,BBC,male,SportCricket
2074,Sir Gordon Russell,http://en.wikipedia.org/wiki/Sydney_Gordon_Russell,BBC,male,"Art, Fashion and DesignDesign"
2075,Leslie Sarony,http://en.wikipedia.org/wiki/Leslie_Sarony,BBC,male,"Stage, Screen and RadioMusicActorComedy PerformerComposer or Lyricist"
2076,Sir Nicholas Sekers,NA,Not found,male,Business
2077,Russell Braddon,http://en.wikipedia.org/wiki/Russell_Braddon,BBC,male,"WritingStage, Screen and RadioBroadcasting"
2078,Alfie Bass,http://en.wikipedia.org/wiki/Alfie_Bass,BBC,male,"Stage, Screen and RadioActor"
2079,Jon Vickers,http://en.wikipedia.org/wiki/Jon_Vickers,BBC,male,MusicClassical Music
2080,T Dan Smith,http://en.wikipedia.org/wiki/T._Dan_Smith,BBC,male,Politics and Public ServicePolitics
2081,Archie Camden,http://en.wikipedia.org/wiki/Archie_Camden,BBC,male,MusicClassical MusicWoodwind Player
2082,C Day Lewis,http://en.wikipedia.org/wiki/Cecil_Day-Lewis,BBC,male,WritingPoetry
2083,Bill Boorne,NA,Not found,male,WritingJournalism
2084,John Williams,http://en.wikipedia.org/wiki/John_Williams_(guitarist),BBC,male,MusicClassical Music
2085,Colin Davis,http://en.wikipedia.org/wiki/Colin_Davis,BBC,male,MusicConductor
2086,Robert Merrill,http://en.wikipedia.org/wiki/Robert_Merrill,BBC,male,MusicClassical Music
2087,Rt Hon. Sir Edward Boyle,"http://en.wikipedia.org/wiki/Edward_Boyle,_Baron_Boyle_of_Handsworth",BBC,male,Politics and Public ServicePolitics
2088,Reverend Dr P B Clayton,http://en.wikipedia.org/wiki/Philip_Clayton,BBC,male,Religion and PhilosophyPolitics and Public ServiceReligionCampaigner
2089,Sir Hugh Casson,http://en.wikipedia.org/wiki/Hugh_Casson,BBC,male,"Medicine, Science and EngineeringArt, Fashion and DesignEngineerArchitectureDesign"
2090,Denis Matthews,http://en.wikipedia.org/wiki/Denis_Matthews,BBC,male,MusicClassical MusicPianist
2091,Professor Sir Denis Brogan,http://en.wikipedia.org/wiki/Denis_Brogan,BBC,male,"Academia and EducationStage, Screen and RadioWritingBroadcastingJournalism"
2092,Kenneth Wolstenholme,http://en.wikipedia.org/wiki/Kenneth_Wolstenholme,BBC,male,"Stage, Screen and RadioSportBroadcastingSports Commentator"
2093,Roy Castle,http://en.wikipedia.org/wiki/Roy_Castle,BBC,male,"Stage, Screen and RadioBroadcasting"
2094,Captain William Warwick,NA,Not found,male,SportSailing
2095,Alan Bennett,http://en.wikipedia.org/wiki/Alan_Bennett,BBC,male,"WritingStage, Screen and RadioPlaywright or ScreenwriterComedy Performer"
2096,Jeremy Thorpe,http://en.wikipedia.org/wiki/Jeremy_Thorpe,BBC,male,Politics and Public ServicePolitics
2097,Tom Courtenay,http://en.wikipedia.org/wiki/Tom_Courtenay,BBC,male,"Stage, Screen and RadioActor"
2098,Henryk Szeryng,http://en.wikipedia.org/wiki/Henryk_Szeryng,BBC,male,MusicClassical MusicString Player
2099,Henry Longhurst,http://en.wikipedia.org/wiki/Henry_Longhurst,BBC,male,WritingSportJournalism
2100,Roy Hudd,http://en.wikipedia.org/wiki/Roy_Hudd,BBC,male,"Stage, Screen and RadioComedy Performer"
2101,Lord Ritchie-Calder,http://en.wikipedia.org/wiki/Lord_Ritchie-Calder,BBC,male,"Academia and EducationWritingTravel and ExplorationMedicine, Science and EngineeringJournalismScience"
2102,Raymond Huntley,http://en.wikipedia.org/wiki/Raymond_Huntley,BBC,male,"Stage, Screen and RadioActor"
2103,David Ward,http://en.wikipedia.org/wiki/David_Ward,Found with script,male,MusicClassical MusicOpera
2104,George Woodcock,http://en.wikipedia.org/wiki/George_Woodcock_(trade_unionist),BBC,male,Politics and Public ServiceCampaignerTrade Unions
2105,Derek Nimmo,http://en.wikipedia.org/wiki/Derek_Nimmo,BBC,male,"Stage, Screen and RadioActor"
2106,Very Reverend Dr W R Matthews,http://en.wikipedia.org/wiki/Walter_Robert_Matthews,BBC,male,Religion and PhilosophyReligion
2107,Eric Porter,http://en.wikipedia.org/wiki/Eric_Porter,BBC,male,"Stage, Screen and RadioActor"
2108,Sir Neville Cardus,http://en.wikipedia.org/wiki/Neville_Cardus,BBC,male,WritingMusicSportCriticCricket
2109,Alan Whicker,http://en.wikipedia.org/wiki/Alan_Whicker,BBC,male,"Stage, Screen and RadioWritingBroadcastingJournalism"
2110,Barry Briggs,http://en.wikipedia.org/wiki/Barry_Briggs,BBC,male,SportPrizewinner or Record BreakerMotor SportAthletics
2111,Hugh Griffith,http://en.wikipedia.org/wiki/Hugh_Griffith,BBC,male,"Stage, Screen and RadioActor"
2112,Arthur Negus,http://en.wikipedia.org/wiki/Arthur_Negus,BBC,male,"Stage, Screen and RadioBroadcasting"
2113,Clement Freud,http://en.wikipedia.org/wiki/Clement_Freud,BBC,male,WritingFood and DrinkJournalism
2114,Gerald Harper,http://en.wikipedia.org/wiki/Gerald_Harper,BBC,male,"Stage, Screen and RadioActor"
2115,Gerald Moore,http://en.wikipedia.org/wiki/Gerald_Moore,BBC,male,MusicClassical MusicPianist
2116,Richard Goolden,http://en.wikipedia.org/wiki/Richard_Goolden,BBC,male,"Stage, Screen and RadioActor"
2117,Rene Cutforth,http://en.wikipedia.org/wiki/Rene_Cutforth,Found with script,male,"Stage, Screen and RadioTravel and ExplorationBroadcastingExplorer"
2118,Georg Solti,http://en.wikipedia.org/wiki/Georg_Solti,BBC,male,"Stage, Screen and RadioMusicTheatreDirectorConductorOpera"
2119,Jack Brabham,http://en.wikipedia.org/wiki/Jack_Brabham,BBC,male,SportPrizewinner or Record BreakerMotor Sport
2120,Leonard Cottrell,http://en.wikipedia.org/wiki/Leonard_Cottrell,BBC,male,"Stage, Screen and RadioWritingBroadcastingProducer"
2121,Anthony Burgess,http://en.wikipedia.org/wiki/Anthony_Burgess,BBC,male,Writing
2122,Stephen Bishop,http://en.wikipedia.org/wiki/Stephen_Kovacevich,BBC,male,MusicPop and RockPianist
2123,Mitch Miller,http://www.bbc.co.uk/music/artists/99f8c41c-4edc-433c-8620-5e9b90f3c084,BBC,male,MusicClassical MusicPop and RockWoodwind Player
2124,Danny La Rue,http://en.wikipedia.org/wiki/Danny_La_Rue,BBC,male,"Stage, Screen and RadioComedy PerformerCabaret"
2125,Jacques Brunius,http://en.wikipedia.org/wiki/Jacques_B._Brunius,BBC,male,"WritingStage, Screen and RadioCriticDirector"
2126,Talbot Duckmanton,http://en.wikipedia.org/wiki/Talbot_Duckmanton,BBC,male,"Stage, Screen and RadioBroadcasting"
2127,Peter Wilson,http://en.wikipedia.org/wiki/Peter_Wilson,Found with script,male,Business
2128,Derek Oldham,http://en.wikipedia.org/wiki/Derek_Oldham,BBC,male,"MusicStage, Screen and RadioComedy Performer"
2129,David Hicks,http://en.wikipedia.org/wiki/David_Nightingale_Hicks,BBC,male,"Art, Fashion and DesignDesign"
2130,Peter Diamand,NA,Not found,male,"Stage, Screen and RadioDirector"
2131,Michael Craig,http://en.wikipedia.org/wiki/Michael_Craig_(actor),BBC,male,"Stage, Screen and RadioActor"
2132,Nat Gonella,http://en.wikipedia.org/wiki/Nat_Gonella,BBC,male,MusicBandleaderJazzBrass Player
2133,Sir Stanley Rous,http://en.wikipedia.org/wiki/Stanley_Rous,BBC,male,SportFootball
2134,Wilfred Andrews,NA,Not found,male,Business
2135,Charles Craig,http://en.wikipedia.org/wiki/Charles_Craig_(tenor),BBC,male,MusicClassical MusicOpera
2136,Bill Simpson,http://en.wikipedia.org/wiki/Bill_Simpson_(actor),BBC,male,"Stage, Screen and RadioActor"
2137,Henry Cooper,http://en.wikipedia.org/wiki/Henry_Cooper,BBC,male,SportBoxing
2138,Inia Te Wiata,http://en.wikipedia.org/wiki/Inia_Te_Wiata,BBC,male,MusicClassical Music
2139,Lord Soper,"http://en.wikipedia.org/wiki/Donald_Soper,_Baron_Soper",BBC,male,Religion and PhilosophyReligion
2140,Alan Bullock,http://en.wikipedia.org/wiki/Alan_Bullock,BBC,male,Academia and EducationHistory
2141,Terry Scott,http://en.wikipedia.org/wiki/Terry_Scott,BBC,male,"Stage, Screen and RadioActorComedy Performer"
2142,Hubert Gregg,http://en.wikipedia.org/wiki/Hubert_Gregg,BBC,male,"Stage, Screen and RadioMusicWritingActorComposer or LyricistPlaywright or Screenwriter"
2143,G O Nickalls,http://en.wikipedia.org/wiki/Guy_Oliver_Nickalls,BBC,male,SportWater Sports
2144,Sir Frank Francis,http://en.wikipedia.org/wiki/Frank_Francis,BBC,male,Academia and Education
2145,Bill Fraser,http://en.wikipedia.org/wiki/Bill_Fraser,BBC,male,"Stage, Screen and RadioActor"
2146,Cyril Connolly,http://en.wikipedia.org/wiki/Cyril_Connolly,BBC,male,WritingCritic
2147,Andrew Cruickshank,http://en.wikipedia.org/wiki/Andrew_Cruickshank,BBC,male,"Stage, Screen and RadioActor"
2148,Christopher Hopper,NA,Not found,male,"Stage, Screen and RadioTheatre"
2149,Tommy Simpson,http://en.wikipedia.org/wiki/Tommy_Simpson,BBC,male,SportPrizewinner or Record Breaker
2150,Charlton Heston,http://en.wikipedia.org/wiki/Charlton_Heston,BBC,male,"Stage, Screen and RadioActor"
2151,Jimmy Shand,http://en.wikipedia.org/wiki/Jimmy_Shand,BBC,male,MusicFolk MusicBandleader
2152,Michael Flanders,http://en.wikipedia.org/wiki/Michael_Flanders,BBC,male,"MusicStage, Screen and RadioComposer or LyricistActorBroadcasting"
2153,Sir William Coldstream,http://en.wikipedia.org/wiki/William_Coldstream,BBC,male,"Art, Fashion and DesignArt"
2154,General Frederick Coutts,http://en.wikipedia.org/wiki/Frederick_Coutts,BBC,male,Military and LawPolitics and Public ServiceMilitaryCampaigner
2155,John Hanson,http://en.wikipedia.org/wiki/John_Hanson,BBC,male,"MusicStage, Screen and RadioActor"
2156,Lord Robens,"http://en.wikipedia.org/wiki/Alfred_Robens,_Baron_Robens_of_Woldingham",BBC,male,Politics and Public ServiceBusinessPoliticsTrade Unions
2157,Sir John Rothenstein,http://en.wikipedia.org/wiki/John_Rothenstein,BBC,male,Academia and EducationHistory
2158,Reverend David Sheppard,http://en.wikipedia.org/wiki/David_Sheppard,BBC,male,SportReligion and PhilosophyCricket
2159,Ian Hunter,http://en.wikipedia.org/wiki/Ian_Hunter_(impresario),BBC,male,"Stage, Screen and RadioBusinessImpresarioTheatre"
2160,Rae Jenkins,NA,Not found,male,MusicConductor
2161,William Connor,http://en.wikipedia.org/wiki/William_Connor,BBC,male,WritingJournalism
2162,William Hartnell,http://en.wikipedia.org/wiki/William_Hartnell,BBC,male,"Stage, Screen and RadioActor"
2163,MacDonald Hastings,http://en.wikipedia.org/wiki/Macdonald_Hastings,BBC,male,"WritingStage, Screen and RadioJournalismNovelistBroadcasting"
2164,Harry Corbett,http://en.wikipedia.org/wiki/Harry_Corbett,BBC,male,"Stage, Screen and RadioBroadcastingVariety Act"
2165,Ambrose,http://en.wikipedia.org/wiki/Ambrose_(bandleader),BBC,male,MusicBandleaderString Player
2166,Sir Lewis Casson,http://en.wikipedia.org/wiki/Lewis_Casson,BBC,male,"Stage, Screen and RadioActorDirector"
