10694,Richard Heuberger,The Opera Ball (overture),Orchestra: Berlin State Orchestra Conductor: Leo Blech
10695,Fred Astaire,Shall We Dance? (from The Gay Divorce),""
10696,Diana Hare,Private Recording,""
10697,Stuart Robertson,John Brown's Body,""
10698,Anne Shelton,Anniversary Song,""
10699,Igor Stravinsky,A Lyke-wake Dirge,"Soloist: Adrienne Albert, Alex Young"
10700,Antonin Dvorak,Scherzo Capriccioso,Orchestra: Halle Orchestra
10701,John Lennon,God,""
10702,Ludwig Van Beethoven,Quartet In F Major,Orchestra: Amadeus String Quartet
10703,Budapest String Quartet,Italian Serenade In G Major,""
10704,Eudora Welty,Why I Live At The P.o.,""
10705,Pierre Boulez,Le Marteau Sans Maitre - 9th Movement,Soloist: Jeanne Deroubaix
10706,Lawrence Winters Camilla Williams,"Bess, You Is My Woman Now (from Porgy And Bess)",""
10707,Frederic Chopin,"Etude In C Sharp Minor, Op. 10/4",Soloist: Shura Cherkassky
10708,King's College Chapel Choir,God Rest Ye Merry Gentlemen,""
10709,J B Robertson,Sailors' Hornpipe,""
10710,Yma Sumac,Earthquake!,""
10711,John Laurie,Helen Of Kirconnell,""
10712,George Frideric Handel,Messiah,Choir: Huddersfield Choral Society Orchestra: Royal Liverpool Philharmonic
10713,The Stan Getz Quartet,Here's That Rainy Day,""
10714,Blossom Dearie,Mad About The Boy,""
10715,Stan Kenton And His Orchestra,How High The Moon,""
10716,Billie Holiday With Teddy Wilson His Orchestra,As Time Goes By,""
10717,Ludwig Van Beethoven (arr. Liszt),Symphony No. 5 In C Minor,Soloist: Glenn Gould
10718,Orchestre National Du Capitole De Toulouse,La Belle Excentrique,Soloist: Aldo Ciccolini
10719,Jeanette Macdonald,San Francisco,""
10720,Monte Carlo Opera Orchestra,Fedora,""
10721,Marilyn Monroe,I'm Through With Love,""
10722,Giuseppe Di Stefano,"Addio, Sogni Di Gloria",""
10723,Johann Sebastian Bach,Mass In B Minor - Et Incarnatus Est,Choir: Bbc Chorus
10724,Barbra Streisand,The Music That Makes Me Dance,""
10725,Jussi Bjorling,Amor Ti Vieta (from Fedora),""
10726,Gustav Mahler,Symphony No. 10 In F Sharp Minor,Orchestra: Philadelphia Orchestra
10727,Johannes Brahms,String Quintet No. 2 In G Major,Soloist: Isaac Stern And Alexander Schneider
10728,Frederic Chopin,"Mazurka In B Flat Major, Op. 17/1",Soloist: Artur Rubinstein
10729,Alexander Nikolayevich Scriabin,Piano Sonata No. 9 In F Major 'black Mass',Soloist: Vladimir Horowitz
10730,Maori Chorus Of New Zealand Opera Company,Kamate! Kamate!,""
10731,Eleanor Drew John Warner,We Said We Wouldn't Look Back,""
10732,Victoria De Los Angeles,Love Duet (from Madame Butterfly),""
10733,Dionne Warwick,Papier Mache,""
10734,Cilla Black,Sweet Inspiration,""
10735,Claudio Monteverdi,"O Rosetta, Che Rosetta (from Scherzi Musicali)","Soloist: Gerald English, Robert Tear Orchestra: English Chamber Orchestra"
10736,Clark Terry With The Oscar Peterson Trio,Mack The Knife,""
10737,Panos Gavalas,The Sea Gulls,""
10738,Ella Fitzgerald,But Not For Me,""
10739,Mel Torme,California Suite Part 1,""
10740,Victor Young His Orchestra,Sky Symphony,""
10741,Westminster Cathedral Choir,The Twenty-third Psalm,""
10742,Hilverson Vocal Ensemble,"In Van Dunque, O Crudele",""
10743,Johann Sebastian Bach,"Well-tempered Clavier, Book 2 - Prelude In B Minor",Soloist: Edwin Fischer
10744,Frederic Chopin,"Prelude In F Sharp Minor, Op. 28/8",Soloist: Alfred Cortot
10745,Joe Venuti Eddie Lang,Wild Cat,""
10746,The Band Of Her Majesty's Royal Marines,The Preobrajensky March,""
10747,Light Music Society,A La Claire Fontaine,""
10748,Sir William Walton,Coronation March: Crown Imperial,Orchestra: Hm Royal Marines Band
10749,Haydn Wood,Roses Of Picardy,""
10750,Riccardo Drigo,Serenade,Orchestra: Boston Pops Orchestra
10751,Donald Peers,For You,""
10752,Vera Lynn,Look For The Silver Lining,""
10753,Hm Grenadiers Guards Bands,The British Grenadiers,""
10754,Count Basie His Orchestra,Fantail,""
10755,Aretha Franklin,If Ever I Should Leave You,""
10756,The Benny Goodman Trio,"Oh, Lady Be Good (from Lady, Be Good!)",""
10757,Robert Schumann/liszt,"Fruhlingsnacht (from Liederkreis, Op. 39) (transcribed Liszt)",Soloist: Josef Lhevinne
10758,Georges Bizet,Carmen Act 3,Orchestra: French National Radio Orchestra Conductor: Thomas Beecham
10759,Giuseppe Verdi,Act 1 Chorus (from Un Ballo In Maschera),Choir: Robert Shaw Chorale
10760,Giacomo Meyerbeer/liszt,Valse Infernale,Soloist: Earl Wild
10761,Louis Armstrong His Orchestra,Muggles,""
10762,Hair Original Cast,Let The Sunshine In,""
10763,Johannes Brahms,Piano Quartet No. 2 In A Major,"Soloist: Jorg Demus, Eduard Drolc, Stefano Passaggio, Georg Donderer"
10764,George Frideric Handel,Alcina Overture,Orchestra: Boyd Neel Orchestra
10765,Jock Strapp Ensemble,A Small Town In Germany,""
10766,"Margaret Whiting, Paul Weston His Orchestra",It Might As Well Be Spring,""
10767,Maori Concert Party,Po Ataru,""
10768,Donald Swann,Lord Of The Dance,""
10769,Gilbert Sullivan,Duke Of Plaza-toro's Song (from The Gondoliers),Soloist: Martyn Green Orchestra: D'oyly Carte Opera Orchestra
10770,Gertrude Lawrence,How Could We Be Wrong?,""
10771,Maurice Chevalier Yvonne Vallee,Quand Je Suis Chez Toi,""
10772,Rory And Alex Mcewan,The Bonnie Earl Of Moray,""
10773,Richard Strauss,Scene With Annina Baron Ochs (from Der Rosenkavalier),"Soloist: Otto Edelmann, Kirsten Meyer Orchestra: Philharmonia Orchestra Conductor: Herbert Von Karajan"
10774,Ludwig Van Beethoven,Septet In E Flat Major,Orchestra: Nbc Symphony Orchestra Conductor: Arturo Toscanini
10775,Stanley Unwin,Classicold Musee,""
10776,Keith Michell June Bronhill,I Know Now,""
10777,Peggy Lee,Mr Wonderful,""
10778,Sir Laurence Olivier,Psalm 91,""
10779,Shirley Bassey,Where Do I Begin?,""
10780,Anne Rogers,My Dearest Dear,""
10781,Sergio Franchi,Stella By Starlight,""
10782,Peter Sellers,Common Entrance,""
10783,Arnold Schoenberg,Piano Concerto,Soloist: Alfred Brendel Orchestra: South-west Germany Radio Symphony Orchestra
10784,Clive Dunn,Grandad,""
10785,Dionne Warwick,Little Green Apples,""
10786,Bruno Maderna,Serenata No. 2,Orchestra: English Chamber Orchestra
10787,Leonard Cohen,The Stranger Song,""
10788,Julie Andrews,Feed The Birds,""
10789,Judi Dench,Perfectly Marvellous,""
10790,Vera Lynn,Where Have All The Flowers Gone?,""
10791,Joe Loss His Orchestra,Lullaby Of Broadway,""
10792,George Wright,Dancing Tambourine,""
10793,Dionne Warwick,I Say A Little Prayer,""
10794,Johnny Mathis,Twelfth Of Never,""
10795,Trini Lopez,If I Had A Hammer,""
10796,Claude Bolling,Borsalino (theme From Film),Artist: Claude Bolling
10797,Gilbert Sullivan,When All Night Long A Chap Remains (from Iolanthe),Artist: Owen Brannigan
10798,Mitch Miller His Orchestra,Colonel Bogey,""
10799,"Vanessa Lee, Roberto Cardinali",I'll See You Again,""
10800,P. Chaplin,This Is My Song,""
10801,Frank Sinatra,Meditation,""
10802,The Ink Spots,We'll Meet Again,""
10803,Scots Guards Massed Bands,Scotland The Brave,""
10804,Maxine Sullivan,Annie Laurie,""
10805,Chris Barber His Band,Climax Rag,""
10806,Ustad Abdul Karim Khan,Jamunaketeer,""
10807,Johann Strauss Ii,Perpetual Motion (perpetuum Mobile),Soloist: Yehudi Menuhin Orchestra: Paris Symphony Orchestra
10808,Domenico Scarlatti,Harpsichord Sonata In D Minor,Soloist: George Malcolm
10809,B.b. King,Worried Dream,""
10810,Hammond Sauce Works Band,The North Star March,""
10811,Shirley Bassey,The Fool On The Hill,""
10812,Lyrian Singers,We'll Keep A Welcome,""
10813,The Band Of The Welsh Guards,On The Street Where You Live,""
10814,Muriel George,On Ilkla Moor Baht 'at,Artist: Ernest Butcher
10815,"Gordon Macrae, Shirley Jones, Charlotte Greenwood",The Surrey With The Fringe On Top,""
10816,Roy Goodman,Miserere,Choir: King's College Chapel Choir
10817,Duke Ellington His Orchestra,Stevedore Stomp,""
10818,Nino Ricardo,Seguidillas,""
10819,Victoria De Los Angeles Renata Tarrago,Bells Of Bethlehem,""
10820,Julian Bream,Lachrimae Antiquae,""
10821,George Harrison,Isn't It A Pity?,""
10822,Johann Sebastian Bach,Partita For Solo Violin No. 2 In D Minor - 5th Movement,Soloist: Yehudi Menuhin
10823,Giuseppe Verdi,I Vespri Siciliani Act 5,Soloist: Joan Sutherland Orchestra: Paris Conservatoire Orchestra Conductor: Nello Santi
10824,Dutch Swing College Band,Way Down Yonder In New Orleans,""
10825,Fairey Fodens Massed Bands,Stars And Stripes Forever,""
10826,Giacomo Puccini,Act 4 Duet (from La Boheme),Orchestra: Rca Victor Symphony Orchestra Conductor: Thomas Beecham
10827,Wolfgang Amadeus Mozart,"Quartet For Flute Strings No. 1 In D Major, K285",Soloist: Jean-pierre Rampal Orchestra: Pasquier Trio
10828,Johann Sebastian Bach,Thou That Sitteth At The Right Hand Of God The Father,Soloist: Kathleen Ferrier Orchestra: London Philharmonic Orchestra Conductor: Adrian Boult
10829,Henry Purcell,"Remember Not, Lord, Our Offences",Choir: King's College Chapel Choir
10830,Johann Sebastian Bach,"Flute Sonata No. 2 In E Flat Major, Bwv 1031","Soloist: Maxence Larrieu, Rafael Puyana"
10831,Ralph Vaughan Williams,Sea Symphony,Orchestra: London Symphony Orchestra And Choir Conductor:andre Previn
10832,Ralph Vaughan Williams,The Oxford Elegy,John Westbrook Speaking/ The King's College Chapel Choir/jaques Orchestra/ Conductor: David Willcocks
10833,The Scholars,Deep Purple,""
10834,Sir William Walton,Mariner Man (from Facade),"Soloist: Cleo Laine, Annie Ross"
10835,Herb Alpert The Tijuana Brass,The Lonely Bull,""
10836,Jim Reeves,Distant Drums,""
10837,Dick Van Dyke,Chitty Chitty Bang Bang,""
10838,"Jack Wild, Mark Lester Ensemble",Consider Yourself,""
10839,Roger Whittaker,I Don't Believe In If Anymore,""
10840,Herb Alpert The Tijuana Brass,Tijuana Taxi,""
10841,Peter Dawson,Parted,""
10842,Al Bowlly,Love Is The Sweetest Thing,Orchestra: Ray Noble And His Orchestra
10843,The Glenn Miller Orchestra,At Last,""
10844,Shani Wallis Jeff Warren,It's A Lovely Day Today,""
10845,Johann Sebastian Bach,Concerto In C Minor,Orchestra: Vienna State Opera Orchestra
10846,Giuseppe Verdi,Spring (ballet) (from I Vespri Siciliani),Soloist: Ruggiero Ricci Orchestra: Stradivarius Chamber Orchestra Conductor: Soloist: Ruggiero Ricci
10847,Blind Boy Fuller,Brownskin Sugarplum,""
10848,Los Paraguayos,Besame Mucho,""
10849,Johann Sebastian Bach,Bourree Ii,Artist: Swingle Singers
10850,Georges Bizet,Carmen Prelude,Orchestra: Paris Opera Orchestra
10851,"John Mccormack, Fritz Kreisler",Angels Guard Thee,""
10852,Philharmonia Orchestra,Suo-gan,""
10853,Wolfgang Amadeus Mozart,Placido E Il Mar (from Idomeneno),Orchestra: Glyndebourne Festival Orchestra And Chorus
10854,Jules Massenet,Werther Act 3,Soloist: Tito Schipa
10855,Peter Dawson,Sanctuary Of The Heart,""
10856,Jo Stafford David Hughes,One Love Forever,""
10857,Antonin Dvorak/grun,Summer Song,Soloist: Sally Ann Howes
10858,Silvana Mangano,Anna,""
10859,David Hughes,Puppy Love,""
10860,Margit Schramm,Madame Pompadour's Waltz,""
10861,Benjamin Britten,Albert Herring,"Soloist: April Cantelo, Sheila Amit"
10862,Pierre Boulez,Pli Selon Pli,Orchestra: Bbc Symphony Orchestra Conductor: Boulez
10863,Alexis Emmanuel Chabrier,Espana,Orchestra: Royal Philharmonic Orchestra Conductor: Thomas Beecham
10864,Giacomo Puccini,Act 3 Duet (from Tosca),"Soloist: Maria Callas, Giuseppe Di Stefano Orchestra: La Scala Orchestra, Milan Conductor: Victor De Sabata"
10865,Jacques Offenbach,O God Of Love,Orchestra: Columbia Light Opera Company Orchestra
10866,Binnie Hale,A Nice Cup Of Tea In The Morning,""
10867,The Royal Choral Society,Rule Britannia,Orchestra: Philharmonia Orchestra Conductor: Malcolm Sargent
10868,The Choir Of Temple Church,Solemn Melody,""
10869,Maria D'attili George Tozzi,England Is A Lovely Place,""
10870,Sir Edward Elgar/herbert,Song Of Liberty,Soloist: Noble Choir: Chorus And Band Of Hm Coldstream Guards
10871,Lizbeth Webb Noel Gordon,Big Ben,""
10872,Enrico Caruso,M'appari Tutt'amor,""
10873,London Symphony Orchestra,Shepherd Fennel's Dance,""
10874,Robert Goulet,Love Was Young,""
10875,Jack Gilford Lou Jacobi,The Reading Of The Will,""
10876,Sammy Davis Jr.,"Impressions Of Humphrey Bogart, J Cagney And James Stewart",""
10877,Johann Sebastian Bach,Partita For Keyboard No. 2 In C Minor,Artist: Wanda Landowska
10878,Arnold Schoenberg,String Quartet No. 2 In F Sharp Minor,Artist: Juilliard String Quartet
10879,Johann Sebastian Bach,Prelude And Fugue In E Flat Major,Artist: Helmut Walcha
10880,Sergey Vasilievich Rachmaninov,Fritz Kreisler/rachmaninov,""
10881,Netania Davrath,L'aio De Rotso,""
10882,Hubert Eisdell,Go Lovely Rose,""
10883,Noel Coward,The Party's Over Now,""
10884,Django Reinhardt Stephane Grappelli,Honeysuckle Rose,""
10885,"Leslie ""hutch"" Hutchinson",Where Or When (from Babes In Arms),""
10886,Symphony Orchestra,Spanish Dance No 6,""
10887,"Orchestra Of The Royal Opera House, Covent Garden",Mazurka,""
10888,Grigoras Dinicu And His Orchestra,Ciorlia,""
10889,Gertrude Lawrence,Getting To Know You,""
10890,Don Lang,Cloudburst,""
10891,Ferdinand Herold,Zampa (overture),Orchestra: London Philharmonic Orchestra Conductor: Basil Cameron
10892,John Williams,Caprice No. 24 In A Minor,""
10893,Patricia Neway,To This We've Come,""
10894,Igor Stravinsky,Oedipus Rex,Orchestra: Cologne Radio Symphony Orchestra And Chorus Conductor: Igor Stravinsky
10895,Johann Sebastian Bach,Toccata In C Major,Orchestra: Jacques Loussier Trio
10896,Denis Stevens,Madrigal For Five Voices,""
10897,Frank Sinatra,The Birth Of The Blues,""
10898,Anton Rubinstein,"Romance In E Flat Major, Op. 44/1",Orchestra: Capitol Symphony Orchestra Conductor: Dragon
10899,Bart Howard,Fly Me To The Moon (in Other Words),Orchestra: Discotheque Orchestra
10900,"Orchestra Of The Royal Opera House, Covent Garden",La Fille Mal Gardee,""
10901,Marian Anderson,Sometimes I Feel Like A Motherless Child,""
10902,Alan Bennett,Civil War,"Artist: Peter Cook, Jonathan Miller"
10903,Creedence Clearwater Revival,Born On The Bayou,""
10904,Libby Holman,Moanin' Low,""
10905,Maurice Chevalier,Ma Pomme,""
10906,The Pro Arte Orchestra Of London,Entry Of The Little Fauns,""
10907,Sergei Vasilievich Rachmaninoff,Piano Concerto No. 2 In C Minor,Soloist: Sviatoslav Richter Orchestra: Warsaw National Philharmonic Orchestra
10908,L'orchestre De La Suisse Romande,The Three-cornered Hat,""
10909,Josh White,Number Twelve Train,""
10910,Sir Edward Elgar,The Kingdom - The Sun Goeth Down,Soloist: Margaret Price Orchestra: London Philharmonic Orchestra Conductor: Adrian Boult
10911,King Oliver's Creole Jazz Band,Crooked Blues,""
10912,Original Dixieland Jazz Band,Barnyard Blues,""
10913,The Mills Brothers,Miss Otis Regrets,""
10914,Tommy Handley Deryck Guyler,Home Again,""
10915,Johann Sebastian Bach,Aria,Orchestra: Jacques Loussier Trio
10916,Original New Orleans All Stars,Jimmy's Blues,""
10917,Johannes Brahms,String Sextet No. 2 In G Major,"Soloist: Jascha Heifetz, Israel Baker"
10918,Joni Mitchell,Both Sides Now,""
10919,Delaney And Bonnie,Ghetto,""
10920,Steve Miller Band,Dear Mary,""
10921,Edgar Elmes,Rose Of England,Orchestra: Drury Lane Theatre Orchestra And Chorus
10922,Marlene Dietrich,The Laziest Girl In Town,""
10923,Thurston Dart,Queen Elizabeth's Pavane,""
10924,Ellen Terry,Ellen Terry,""
10925,Henry Purcell,How Blest Are The Shepherds (from King Arthur),Choir: St Anthony Singers
10926,Giuseppe Verdi,Ascolta! Le Porte Dell'asil (from Don Carlos),"Soloist: Carlo Bergonzi Orchestra: Royal Opera House Orchestra, Covent Garden"
10927,Rodney Christian Fellowship Festival Choir,For All The Saints,""
10928,Claudio Monteverdi,Mass In Four Voices,"Choir: St John's College Choir, Cambridge"
10929,George Mitchell Minstrels,Michael Row The Boat Ashore,""
10930,William Mcalpine,Let Us Take The Road (from The Beggar's Opera),""
10931,Roberto Gerhard,Concerto For Orchestra,Orchestra: Bbc Symphony Orchestra Conductor: Norman Del Mar
10932,Frank Sinatra,How About You?,""
10933,Blossom Dearie,Sweet Georgie Fame,""
10934,Mark Wynter,Where Is She?,""
10935,Judy Garland,San Francisco,""
10936,Mantovani And His Concert Orchestra,Belle Of The Ball,""
10937,Horst Jankowski His Orchestra,A Walk In The Black Forest,""
10938,Jean Sibelius,Fool's Song Of The Spider (from King Christian Ii),Artist: Waino Sola
10939,George Jones,Four-o-thirty-three,""
10940,Erroll Garner,People Will Say We're In Love,""
10941,Charlie Byrd With Strings,As Praias Desertas,""
10942,Wolfgang Amadeus Mozart,"Piano Quartet No. 2 In E Flat Major, K493",Soloist: Yehudi Menuhin
10943,Claude Debussy,The Little Shepherd (from Children's Corner),Artist: Peter Frankl
10944,Franz Schubert,"Gretchen Am Spinnrade, D118","Soloist: Kathleen Ferrier, Phyllis Spurr"
10945,Paul Robeson,Go Down Moses (from A Child Of Our Time),""
10946,Grand Popular Orchestra Of The Americas,Begin The Beguine,""
10947,Eleanor Summerfield,What More Is There To Say?,""
10948,Judy Garland,The Yellow Brick Road,""
10949,George Frideric Handel,Sound An Alarm! (from Judas Maccabaeus),Artist: Richard Lewis Orchestra: London Symphony Orchestra Conductor: Malcolm Sargent
10950,Claudio Monteverdi,Seneca's Death (from The Coronation Of Poppea),Artist: Carlo Cava Orchestra: Royal Philharmonic Orchestra Conductor: John Pritchard
10951,Clive Richardson,London Fantasia,Artist: Columbia Light Symphony Orchestra
10952,Big Dave And His Orchestra,The Cat From Coos Bay,""
10953,Peter Lloyd (commentary),World Cup Final 1966,""
10954,Doris Day Paul Weston's Chorus Orchestra,A Guy Is A Guy,""
10955,Ralph Marterie His Orchestra,Caravan,""
10956,Judy Garland,Gotta Have Me Go With You,""
10957,Columbia Light Symphony Orchestra,London Fantasia,""
10958,Two Bills From Bermondsey,"What A Mouth, What A Mouth",""
10959,Stan Freberg,The Banana Boat Song,Artist: Billy May's Music
10960,Tommy Steele The Steelmen,Cannibal Pot,""
10961,Bill Haley His Comets,Rudy's Rock,""
10962,Carl Zeller,Sei Nicht Bos (from Der Obersteiger),Soloist: Elisabeth Schwarzkopf
10963,The Treorchy Male Voice Choir,All Through The Night,""
10964,William Clauson,Cockles And Mussels,""
10965,The Treorchy Male Voice Choir,"Jesu, Lover Of My Soul",""
10966,Al Bowlly With Lew Stone And His Band,Close Your Eyes,""
10967,Sidney Torch His Orchestra,Barwick Green (theme To The Archers),""
10968,Gustav Mahler,"Nun Seh' Ich Wohl, Warum So Dunkle Flammen (from Kindertotenlieder)",Soloist: Kathleen Ferrier Orchestra: Vienna Philharmonic Orchestra Conductor: Bruno Walter
10969,Dudley Moore,Little Miss Britten (from Beyond The Fringe),""
10970,Anton Webern,"Six Bagatelles For String Quartet, Op. 9",Orchestra: Pro Arte Quartet
10971,Dudley Moore,Lilian Lust (from Bedazzled),""
10972,Edith Piaf,Exodus,""
10973,Brass Band,The East Is Red,""
10974,Fred Emney,Roses Of Picardy,""
10975,Russ Conway,I Love The Moon,""
10976,Mary Ellis,I Can Give You The Starlight,""
10977,Doretta Morrow Richard Kiley,Stranger In Paradise,""
10978,Binnie Hale,Tea For Two,""
10979,Franz Lehar,Duet (from The Merry Widow),"Soloist: June Bronhill, Thomas Round Orchestra: Sadler's Wells Opera Company Orchestra"
