8392;|New Philharmonia Orchestra|;|Theme Music From The Film Champions|;|Soloist: Howard Shelley Orchestra: Philharmonia Orchestra|
8393;|Ned Washington Oliver Wallace|;|When I See An Elephant Fly|;|Orchestra: The Crow Quintet Orchestra|
8394;|The Rolling Stones|;|Honky Tonk Women|;
8395;|Lambert Hendricks|;|Moanin'|;
8396;|Wolfgang Amadeus Mozart|;|String Quartet No. 15 In D Minor, K421|;|Orchestra: The Amadeus Quartet|
8397;|George Frideric Handel|;|The Hunting Dance|;|Orchestra: Royal Philharmonic Orchestra|
8398;|Massed Male Voice Choirs Of Monmouthshire|;|Myfanwy|;
8399;|Gioachino Rossini|;|Lindoro's Song (from The Italian Girl In Algiers)|;
8400;|The Specials|;|Free Nelson Mandela|;
8401;|Franz Schubert|;|Gute Nacht (from Winterreise)|;|Soloist: Peter Pears, Benjamin Britten|
8402;|Mukesh Chand Mathur|;|Mera Joota Hai Japani|;
8403;|Country Joe And The Fish|;|I Feel Like I'm Fixing To Die Rag|;
8404;|Noor Jehan|;|Tum Aaye Ho Na|;
8405;|Shivkumar Sharma|;|Call Of The Valley|;
8406;|Russ Conway|;|Side Saddle|;
8407;|Peter Donohoe|;|Rhapsody In Blue|;
8408;|Olivier Messiaen|;|Turangalila Symphony|;|Soloist: Peter Donohoe Orchestra: City Of Birmingham Symphony Orchestra Conductor: Simon Rattle|
8409;|Johann Strauss Ii|;|Whisperings Of The Vienna Woods|;|Artist: Richard Tauber Conductor: Henry Geehl|
8410;|Tommy Dorsey His Orchestra|;|Smoke Gets In Your Eyes|;
8411;|Rex Allen|;|There's An Empty Cot In The Bunkhouse Tonight|;
8412;|The Berkshire Boys Choir|;|The Happy Wanderer|;
8413;|Johnny Mathis|;|Somewhere My Love (lara's Theme)|;
8414;|Wolfgang Amadeus Mozart|;|Piano Concerto No. 27 In B Flat Major - 2nd Movement|;|Soloist: Vladimir Ashkenazy Orchestra: The Philharmonia And New Philharmonia Orchestra|
8415;|Wolfgang Amadeus Mozart|;|Traurigkeit (from Die Entfuhrung Aus Dem Serail)|;|Soloist: Edita Gruberova Orchestra: Vienna Philharmonia Orchestra Conductor: George Solti|
8416;|The Reformed Presbyterian Church Of Ireland Northern Presbytery Choir|;|The Twenty-third Psalm|;
8417;|William Macewan|;|Pull For The Shore|;
8418;|The Congregation Of The Martyr Memorial Free Presbyterian Church Belfast|;|Would You Be Free? Hymn 115|;
8419;|The Killycoogan Accordian Band|;|Bound For Texas Land|;
8420;|Bob Jones|;|Amazing Grace|;
8421;|Bertha Norman|;|Thy Way O Lord|;
8422;|Rev William Mccrea|;|When The Trumpet Of The Lord Shall Sound|;
8423;|Gabriel Faure|;|Nell|;|Soloist: Gerald Moore, Maggie Teyte|
8424;|William Byrd|;|Mass For Five Voices|;|Soloist: Simon Preston Choir: The Choir Of Christchurch Cathedral|
8425;|Richard Wagner|;|Die Meistersinger Von Nurnberg|;|Orchestra: Berlin Philharmonic Orchestra Conductor: Rudolph Kempe|
8426;|Flanagan And Allen|;|Down Forget-me-not Lane|;
8427;|Peter Cook John Cleese|;|Interesting Facts|;
8428;|Glenn Miller|;|Little Brown Jug|;
8429;|Lotte Lenya|;|Mack The Knife|;
8430;|Richard Strauss|;|Prologue (from Ariadne Auf Naxos)|;|Soloist: Irmgard Seefried|
8431;|Gioachino Rossini|;|Dunque Io Son? (from The Barber Of Seville)|;|Soloist: Teresa Berganza|
8432;|Leos Janacek|;|Final Duet, Act 3 (from Jenufa)|;
8433;|Chu Feng-po|;|The White Haired Girl|;
8434;|Gaetano Donizetti|;|Tu Che A Dio (from Lucia Di Lammermoor)|;
8435;|Ethel Merman|;|The Hostess With The Mostes' - On The Ball|;
8436;|Barbara Dickson|;|Another Suitcase In Another Hall|;
8437;|The Golden Gate Quartet|;|Down By The Riverside|;
8438;|Shirley Bassey|;|Diamonds Are Forever|;
8439;|Barbara Dickson|;|Memory|;
8440;|Louis Armstrong|;|Back O' Town Blues|;
8441;|Abba|;|Super Trooper|;
8442;|Cicely Courtneidge Wilson Hallett|;|Why Has A Cow Got Four Legs?|;
8443;|Marlene Dietrich|;|Ich Hab' Noch Einen Koffer In Berlin|;
8444;|Sister Rosetta Tharpe Marie Knight|;|Up Above My Head I Hear Music In The Air|;
8445;|Prague Madrigalists|;|Officium Defunctorum Requiem|;
8446;|Olivier Messiaen|;|Quartet For The End Of Time|;|Orchestra: New York Philomusica Chamber Ensemble|
8447;|Gregorio Allegri|;|Misere (from Il Trovatore)|;|Choir Of King's College, Cambridge|
8448;|Paul Simon|;|Still Crazy After All These Years|;
8449;|Dire Straits|;|Lady Writer|;
8450;|Great Welsh National Singing Festival|;|Bryn Calfaria|;
8451;|Johannes Brahms|;|Symphony No. 1 In C Minor - 4th Movement|;
8452;|Simon Garfunkel|;|Wake Up Little Susie|;
8453;|Rachel Kinnock|;|Horace The Horse - Private Tape|;
8454;|William Shakespeare|;|Othello Act 5|;|Soloist: Laurence Olivier|
8455;|The Bandwagon|;|Breaking Down The Walls Of Heartache|;
8456;|Thomas Morley|;|Mistress Mine, Well May You Fare|;|Soloist: Peter Pears, Julian Bream|
8457;|John Lennon|;|Woman|;
8458;|Narciso Yepes|;|Recuerdos De La Alhambra|;
8459;|Marcia Aitken|;|Every Day A Little Death (a Little Night Music)|;
8460;|The London Emmanuel Choir|;|Oh Love That Will Not Let Me Go|;
8461;|Louis Armstrong|;|Beale Street Blues|;
8462;|Elvis Presley|;|Old Shep|;
8463;|Mark Sheridan|;|I Do Like To Be Beside The Seaside|;
8464;|Jessie Matthews|;|Dancing On The Ceiling|;
8465;|Leo Fall|;|O Frag Mich Nicht (from The Faithful Peasant)|;|Soloist: Fritz Wunderlich|
8466;|The Band And Bugles, 3rd Battalion, Royal Green Jackets|;|Regimental March Of The Rifle Brigade|;
8467;|The Choir Of Belfast Cathedral|;|St Patrick's Breastplate (i Bind Unto Myself Today)|;
8468;|Sir Hubert Parry|;|Vivat Regina (from I Was Glad)|;
8469;|Deller Consort|;|Dies Irae (gregorian Chant)|;
8470;|Ipi Tombe Original Cast|;|Theme From Ipi Tombe|;
8471;|Ron Goodwin|;|The Trap Theme|;
8472;|The Police|;|Every Breath You Take|;
8473;|Rod Stewart|;|Never Give Up On A Dream|;
8474;|Mark Knopfler|;|Going Home|;
8475;|Eric Hill|;|Capriche Arabe|;
8476;|Miranda Martino|;|Io Te Vurria Vasa|;
8477;|Tommy Dorsey His Orchestra|;|I'm Getting Sentimental Over You|;
8478;|York Celebrations Choir|;|Onward Christian Soldiers|;
8479;|The Pied Pipers|;|My Happiness|;
8480;|Max Harris His Novelty Trio|;|Peg O' My Heart|;
8481;|Champion Jack Dupree|;|Walking The Blues|;
8482;|Carl Maria Von Weber|;|Der Freischutz|;|Choir: Chorus Of The Bavarian Radio|
8483;|The Treorchy Male Voice Choir|;|Immortal, Invisible, God Only Wise|;
8484;|The Gus Band|;|Sons Of The Brave|;
8485;|Al Bowlly With Lew Stone And His Band|;|You Couldn't Be Cuter|;
8486;|Duke Ellington His Orchestra|;|Twelfth Street Rag|;
8487;|Reginald Dixon|;|Somebody Stole My Gal|;
8488;|Elsie Carlisle|;|The Clouds Will Soon Roll By|;
8489;|Al Bowlly, Nat Gonella, Lew Stone And His Band|;|Eadie Was A Lady|;
8490;|Gracie Fields|;|Roses Of Picardy|;
8491;|Luciano Pavarotti|;|Maria, Mari|;
8492;|Wolfgang Amadeus Mozart|;|Ein Madchen Oder Weibchen (from The Magic Flute)|;|Soloist: Gottfried Hornik Orchestra: Berlin Philharmonic Orchestra|
8493;|Carl Orff|;|Floret Silva (from Carmina Burana)|;|Choir: Chicago Symphony Chorus|
8494;|The Beatles|;|Something|;
8495;|Palm Court Theatre Orchestra|;|Teddy Bears' Picnic|;
8496;|Sir Henry Rowley Bishop|;|Lo! Hear The Gentle Lark|;|Soloist: Amelita Galli-curci|
8497;|Django Reinhardt|;|Ol' Man River|;
8498;|Dorothy Lamour|;|On The Road To Morocco|;|Artist: Bing Crosby Artist: Bob Hope|
8499;|Paul Whiteman His Orchestra|;|The Charleston|;
8500;|Poppie Nongena|;|Amen|;
8501;|Paul Simon|;|The Boy In The Bubble|;
8502;|Charles-francois Gounod|;|Sanctus (from Saint Cecilia Mass)|;|Soloist: Kiri Te Kanawa|
8503;|Humphrey Lyttelton And His Band|;|Bad Penny Blues|;
8504;|Gerard Hoffnung|;|Hoffnung|;
8505;|Jerry Reed|;|Guitar Man|;
8506;|Little Richard|;|The Girl Can't Help It|;
8507;|Budd Johnson Quintet|;|Downtown Manhattan|;
8508;|Henri Sauguet|;|Les Forains|;|Orchestra: The Radio Symphony Orchestra Of The Ussr Conductor: Rozhdestvenski|
8509;|Bela Bartok|;|Piano Concerto No. 2|;|Soloist: Vladimir Ashkenazy Orchestra: London Philharmonic Orchestra Conductor: George Solti|
8510;|Giuseppe Verdi|;|Don Carlos|;|Soloist: Maria Callas Orchestra: Philharmonia Orchestra Conductor: Nicola Rescigno|
8511;|Ethel Waters|;|Paper Moon|;
8512;|Edith Piaf|;|Emporte-moi|;
8513;|Jimmy Rushing|;|Doctor Blues|;
8514;|Ottilie Patterson|;|Make Me A Pallet On The Floor|;|Artist: Chris Barber's Jazz Men|
8515;|Karen Moore|;|May We Entertain You|;|Artist: Jacqueline Mayro|
8516;|Hector Berlioz|;|Absence (from Les Nuits D'ete)|;|Soloist: Maggie Teyte|
8517;|Giuseppe Verdi|;|Dite Alla Giovine (from La Traviata)|;|Soloist: Maria Callas|
8518;|Gaetano Donizetti|;|Ah! Verranno A Te (from Lucia Di Lammermoor|;|Soloist: Sutherland/pavarotti|
8519;|Ruth Etting|;|Button Up Your Overcoat|;
8520;|Franz Schubert|;|Der Musensohn, D764|;|Soloist: Fritz Wunderlich|
8521;|Ludwig Van Beethoven|;|Piano Sonata No. 21 In C Major, Op. 53|;|Soloist: Alfred Brendel|
8522;|Wolfgang Amadeus Mozart|;|Symphony No. 41 In C Major 'jupiter' - 3rd Movement|;|Orchestra: Vienna Philharmonic Orchestra Conductor: Karl Bohm|
8523;|Sir Hubert Parry|;|Jesu, Lover Of My Soul|;|Choir: Huddersfield Choral Society|
8524;|Joseph Canteloube|;|Sheperd's Song (from Songs Of The Auvergne)|;|Soloist: Josephine Jones Choir: Treorchy Male Voice Choir|
8525;|The Band Of Her Majesty's Royal Marines|;|The Day Thou Gavest, Lord, Has Ended / Sunset|;
8526;|Fats Waller|;|Tea For Two|;
8527;|Drummond/cory|;|Eton Boating Song|;|Choir: Eton College Music Society|
8528;|Hubert Gregg|;|Spread A Little Happiness|;
8529;|Unknown|;|Olympic Hymn - Private Tape|;
8530;|The Clancy Brothers And Tommy Makem|;|The Wild Colonial Boy|;
8531;|U2|;|Where The Streets Have No Name|;
8532;|Lewis|;|Jango|;|Orchestra: Modern Jazz Quartet|
8533;|Erroll Garner|;|That's My Kick|;
8534;|Francis Poulenc|;|Piano Concerto In C Sharp Minor|;|Soloist: Gabriel Tacchino Orchestra: Paris Conservatoire Orchestra Conductor: Georges Pretre|
8535;|Kurt Weill|;|The Rise And Fall Of The City Of Mahagonny|;
8536;|Erroll Garner|;|Indiana|;
8537;|Count Basie|;|Count Me In|;
8538;|Thelonious Monk|;|Tea For Two|;
8539;|Johann Sebastian Bach|;|Chorale Prelude: Vom Himmel Hoch, Da Komm' Ich Her|;|Soloist: Dinu Lipatti|
8540;|Percy Faith His Orchestra|;|Somewhere My Love (lara's Theme)|;
8541;|Francis Lai|;|Theme From A Man And A Women|;
8542;|Artie Shaw And His Orchestra|;|Deep Purple|;
8543;|Shelley Berman|;|Private Tape|;
8544;|Sidney Bechet|;|When The Saints Go Marching In|;
8545;|Duke Ellington His Orchestra|;|Blues To Be There|;
8546;|Elaine Paige|;|I Know Him So Well|;|Artist: Barbara Dickson|
8547;|Gabriel Faure|;|Barcarolle No.1 In A Minor, Op.26|;|Soloist: Paul Crossley|
8548;|Kathleen Ferrier|;|Now Sleeps The Crimson Petal|;
8549;|Souzay/baldwin|;|The Bluebird|;
8550;|Julian Bream|;|Adelita (from Three Mazurkas)|;
8551;|Johannes Brahms|;|Wenn Ich Mit Menschen (from Four Serious Songs, Op.121)|;|Artist: Prey/malzer|
8552;|Gerard Souzay|;|Azualao|;
8553;|Dietrich Buxtehude|;|Prelude And Fugue In G Minor|;|Soloist: Finn Videro|
8554;|Kenneth Mckellar|;|My Love Is Like A Red, Red Rose|;
8555;|Robert Schumann|;|Chiarina (from Carnaval)|;|Soloist: Geza Anda|
8556;|Johannes Brahms|;|Wie Lieblich Sind Deine Wohnungen (from German Requiem)|;|Choir: St Hedwig's Catherdral Choir Orchestra: Berlin Philharmonic Orchestra Conductor: Rudolf Kempe|
8557;|Vanessa Lee|;|Clear Bright Morning|;
8558;|Wolfgang Amadeus Mozart|;|Batti, Batti (from Don Giovanni)|;|Soloist: Irmgaard Seefried Orchestra: Berlin Radio Symphony Orchestra|
8559;|Andy Williams|;|On The Street Where You Live|;
8560;|Frank Sinatra|;|It Was A Very Good Year|;|Artist: Count Basie And The Orchestra|
8561;|Louie Bellson|;|Skin Deep|;
8562;|The Dubliners|;|Rocky Road To Dublin|;
8563;|Miles Davis|;|Miles Ahead|;|Artist: John Lewis, Percy Heath|
8564;|Sean O Riada|;|Mise Eire - Rosin Dubh|;
8565;|Kurt Weill|;|Seerauber-jenny (from The Threepenny Opera)|;
8566;|Mikis Theodorakis|;|Rendezvous|;
8567;|Sir Edward Elgar|;|Symphony No. 1 In A Flat Major - 4th Movement|;|Orchestra: London Philharmonic Orchestra Conductor: Sir Adrian Boult|
8568;|Johannes Brahms|;|Symphony No. 2 In D Major - 1st Movement|;|Orchestra: Cleveland Orchestra Conductor: Lorin Maazel|
8569;|Stanley Andrews|;|Sparks Fly Upwards|;
8570;|Barbara Dickson|;|Maccrimmon's Lament|;
8571;|Frank Sinatra|;|Call Me Irresponsible|;
8572;|Janis Joplin|;|Mercedes Benz|;
8573;|Jeanette Macdonald|;|Indian Love Call|;|Artist: Nelson Eddy Orchestra|
8574;|Lulu|;|Shout|;
8575;|Alan Opey Cambourne Town Band|;|Trelawny|;|Soloist: Alan Opey Orchestra: Cambourne Town Band|
8576;|Gilbert Sullivan|;|Iolanthe|;|Orchestra: Pro Arte Orchestra|
8577;|Massed Cornish Choirs|;|Jesus Shall Reign|;
8578;|Joshua Rifkin|;|Maple Leaf Rag|;
8579;|Johnny Cash|;|One Piece At A Time|;
8580;|Julian Lloyd Webber|;|Variations (song Dance)|;
8581;|Eddie Cochran|;|Something Else|;
8582;|Roberta Flack|;|I'm The One|;
8583;|Ella Fitzgerald|;|Pete Kelly's Blues|;
8584;|Count Basie His Orchestra|;|Whirly-bird|;
8585;|L. Bonfa A. Maria|;|Manha De Carnaval|;
8586;|Henry Mancini|;|Lujon (slow Hot Wind)|;
8587;|Gioachino Rossini|;|La Regata Veneziana|;|Soloist: Victoria De Los Angeles|
8588;|Larry Kent Broadway Orchestra|;|Something's Coming|;
8589;|Cicely Courtneidge Orchestra|;|If I Had Napoleon's Hat (aunt Sally)|;
8590;|Ella Fitzgerald Nelson Riddle Orchestra|;|By Strauss|;
8591;|Sir Edward Elgar|;|Symphony No. 2 In E Flat Major|;|Orchestra: London Philharmonic Orchestra|
8592;|Gustav Mahler|;|Der Trunkene Im Fruhling (from Das Lied Von Der Erde)|;|Soloist: Rene Kolllo Orchestra: Berlin Philharmonic Orchestra|
8593;|D'indy|;|On A French Mountain|;|Soloist: Robert Casadesus Orchestra: Philadelphia Orchestra|
8594;|Lambert|;|The Rio Grande|;|Orchestra: London Symphony Orchestra|
8595;|Thomas Arne|;|Rule Britannia|;|Soloist: Anne Collins Orchestra: Royal Liverpool Philharmonic Orchestra|
8597;|Claudio Monteverdi|;|Nigra Sum (from Vespers 1610)|;|Orchestra: Monteverdi Choir Orchestra|
8598;|Judi Dench|;|Miss Money Spider (butterfly Ball)|;
8599;|Henry Purcell|;|They Shall Be As Happy (from The Fairy Queen)|;|Choir: St Anthony Singers Orchestra: Boyd Neel Orchestra|
8600;|Predrag Gojkovic|;|Make Me Coffee, Darling|;
8601;|Constant Lambert|;|The Rio Grande|;|Soloist: Kyla Greenbaum, Gladys Ripley Orchestra: Philharmonia Orchestra And Chorus Conductor: Constant Lambert|
8602;|William Shakespeare|;|The Tempest Act 5, Scene 1|;
8603;|George Frideric Handel|;|He Was Despised (from Messiah)|;|Soloist: Janet Baker Orchestra: English Chamber Orchestra Conductor: Charles Mackerras|
8604;|Peter Pears The Aldeburgh Festival Choir And Orchestra|;|Rule Britannia|;
8605;|Yehudi Menuhin|;|Sweeet Georgia Brown|;|Artist: Stephane Grapelli|
8606;|Sir John Betjeman|;|Indoor Games Near Newbury|;|Artist: Sir John Betjeman|
8607;|Petula Clark Nash Ensemble|;|Fred And Marguerite|;
8608;|Frank Loesser|;|Guys And Dolls|;|Artist: Stubby Kaye, Johnny Silver|
8609;|King's College Chapel Choir|;|Dear Lord And Father Of Mankind|;
8610;|Joan Roberts|;|People Will Say We're In Love|;
8611;|Marni Nixon|;|Tonight (from West Side Story)|;
8612;|Duke Ellington His Orchestra|;|Take The A Train|;
8613;|Art Tatum|;|Don't Blame Me|;
8614;|Maurice Ravel|;|String Quartet In F Major|;|Orchestra: Drolc Quartet|
8615;|Bill Evans|;|Waltz For Derby|;
8616;|Count Basie His Orchestra|;|The Kid From Red Bank|;
8617;|Tony Bennett|;|Smile|;
8618;|Louis Armstrong|;|Song Of The Islands|;
8619;|Sarah Vaughan|;|Deep Purple|;
8620;|Art Tatum|;|My Heart Stood Still|;
8621;|Stanley Holloway Ensemble|;|Oh! I Must Go Home Tonight|;
8622;|Bix Beiderbecke|;|I'm Coming, Virginia|;|Artist: Frank Trumbauer And His Orchestra|
8623;|Duke Ellington His Orchestra|;|I Let A Song Go Out Of My Heart|;
8624;|Johnny Mercer|;|An Evening With Johnny Mercer|;
8625;|Bing Crosby The Andrews Sisters|;|Ac-cent-tchu-ate The Positive|;
8626;|Myvanwy Jenn|;|Keep The Home Fires Burning|;
8627;|John Denver|;|Rocky Mountain High|;
8628;|Ladysmith Black Mambazo|;|Ibhayibheli Lami|;
8629;|Maurice Jarre|;|Lawrence Of Arabia Overture|;|Orchestra: London Philharmonic Orchestra|
8630;|Queen|;|Is This The World We Created?|;
8631;|Richard Wagner|;|Tristan Und Isolde Act 2|;|Orchestra: Philharmonia Orchestra Conductor: Wilhelm Furtwangler|
8632;|Ivan Lins|;|Before It's Too Late|;
8633;|Wolfgang Amadeus Mozart|;|The Magic Flute Act 2|;|Soloist: Irma Beilke, Carla Spletter, Rut Berglund Orchestra: Berlin Philharmonic Orchestra|
8634;|Jimmy Rushing|;|Exactly Like You|;|Artist: Count Basie And Orchestra|
8635;|Pee Wee Russell|;|Strut Miss Lizzie|;|Artist: Eddie Condon + Band|
8636;|Wild Bill Davison|;|Runnin' Wild|;|Artist: Sidney Bechet|
8637;|Troise And His Mandoliers|;|Moonlight Kisses|;
8638;|Bud Freeman And His Famous Chicagoans|;|Shim-me-sha-wabble|;
8639;|Philharmonia Orchestra And Chorus|;|Such A Space Of Silence In The Town|;
8640;|Carlos Ramos|;|Sempre Que Lisboa Canta|;
8641;|Karin Juel|;|Jolly Bob|;
8642;|The Modern Jazz Quartet|;|Django|;
8643;|Connie Francis|;|Many Tears Ago|;
8644;|Wolfgang Amadeus Mozart|;|Piano Concerto No. 22 In E Flat Major|;|Soloist: Annie Fischer Orchestra: Philharmonia Orchestra|
8645;|Carly Simon|;|It Was So Easy Then|;
8646;|Joseph Haydn|;|O Tuneful Voice (canzonetta)|;|Soloist: Elly Ameling/jorg Demus|
8647;|Georges Bizet|;|Pres Des Remparts De Seville (seguedile) (from Carmen)|;|Soloist: Maria Callas Orchestra: Paris Opera Orchestra|
8648;|Pyotr Ilyich Tchaikovsky|;|Swan Lake - Russian Dance|;|Soloist: Ida Haendel Orchestra: London Symphony Orchestra Conductor: Andre Previn|
8649;|Franz Schubert|;|Die Junge Nonne, D828|;|Soloist: Kathleen Ferrier|
8650;|Johann Sebastian Bach|;|Cantata No. 208: Was Mihr Behagt - Schafe Konnen Sicher Weiden|;|Soloist: Elisabeth Schwarzkopf|
8651;|George Frideric Handel|;|Water Music - Suite No. 1|;|Orchestra: English Chamber Orchestra|
8652;|Franz Liszt|;|Piano Concerto No. 2 In A Major|;|Soloist: Claudio Arrau Orchestra: London Symphony Orchestra|
8653;|Vladimir Davidovich Ashkenazy|;|Piano Concerto No 5 In E Flat|;
8654;|Art Tatum|;|Body And Soul|;|Artist: Tommy Dorsey, Victor Young And Strings|
8655;|Freddy Gardner, Peter Yorke And Orchestra|;|Valse Vanite|;
8656;|Frank Sinatra|;|Bad Bad Leroy Brown|;|Artist: Don Costa And Orchestra|
8657;|Hoagy Carmichael And His Orchestra|;|Georgia On My Mind|;
8658;|Louis Prima Keely Smith|;|Embraceable You|;
8659;|Peggy Lee|;|Baubles, Bangles And Beads|;
8660;|Fats Domino|;|Blueberry Hill|;
8661;|The Diamonds|;|Little Darlin'|;
8662;|Mike Berry|;|Don't Ever Change|;
8663;|Nilsson|;|I Guess The Lord Must Be In New York City|;
8664;|King's College Chapel Choir|;|Magnificat: Collegium Regale|;|Soloist: Andrew Davis Conductor: David Willcocks|
8665;|Gustav Mahler|;|9th Symphony - 2nd Movement|;|Orchestra: Berlin Philharmonic Orchestra Conductor: Sir John Barbirolli|
8666;|Ludwig Van Beethoven|;|Missa Solemnis - Gloria|;|Orchestra: New Philharmonia Chorus And Orchestra Conductor: Otto Klemperer|
8667;|Gilbert Sullivan|;|The Pirates Of Penzance|;|Choir: Glyndebourne Festival Chorus Orchestra: Pro Arte Orchestra Conductor: Sir Malcolm Sargent|
8668;|Harry Roy, Margorie Kingsley Et Al|;|You Are My Sunshine|;
8669;|Johnnie Ray|;|Walkin' My Baby Back Home|;
8670;|Johnny Duncan His Bluegrass Boys|;|Last Train To San Fernando|;
8671;|Hector Berlioz|;|The Trojans Act 2|;|Choir: Beecham Choral Society Orchestra: Royal Philharmonic Orchestra Conductor: Sir Thomas Beecham|
8672;|Woody Herman|;|Northwest Passage|;
8673;|Benjamin Britten|;|Peter Grimes Act 2|;|Orchestra: Chorus And Orchestra Of The Royal Opera House, Covent Garden Conductor: Colin Davis|
8674;|Richard Strauss|;|Intermezzo - Interlude In A Flat|;|Orchestra: Royal Philharmonic Orchestra Conductor: Sir Thomas Beecham|
8675;|Artie Shaw|;|Stardust|;
8676;|Artie Shaw And His Orchestra|;|Moonglow|;
8677;|Bob Wallis The Storyville Jazzmen|;|Moose March|;
8678;|Pete Seeger|;|Guantanamera|;
8679;|La Nina De Los Peines Band|;|Ay Pilatos|;
8680;|Ustad Vilayat Khan Ustad Bismillah Khan|;|Gujaree Todi|;
8681;|Los Calchakis|;|Llamarada|;|Artist: Guillermo De La Roca|
8682;|The Beatles|;|While My Guitar Gently Weeps|;
8683;|Roxy Music|;|Slave To Love|;
8684;|The Treorchy Male Voice Choir|;|Calon Lan|;
8685;|The Glenn Miller Orchestra|;|Tuxedo Junction|;
8686;|Wolfgang Amadeus Mozart|;|God Is Our Refuge (motet)|;|Choir: The Choir Of St Bartholomew The Great|
8687;|Malcolm Mceachern|;|Lucy Long|;
8688;|Sanger Och Epistlar|;|Karlek Och Bacchus|;
8689;|Fats Waller And His Rhythm|;|Your Feet's Too Big|;
8690;|George Frideric Handel|;|Judas Maccabaeus|;|Orchestra: Academy Of St Martin In The Fields Chorus|
8691;|Haydn, Richter Molter|;|Trumpet Concerto In D|;|Soloist: Maurice Andre Orchestra: Munich Chamber Orchestra|
8692;|The Benny Goodman Trio|;|Body And Soul|;
8693;|Johannes Brahms|;|Clarinet Quintet In B Minor - 2nd Movement|;|Soloist: Jacques Lancelot Orchestra: Munich String Quartet|
8694;|Pyotr Ilyich Tchaikovsky|;|Symphony No. 4 In F Minor|;|Orchestra: Leningrad Philharmonic Orchestra Conductor: Yevgeny Mravinsky|
8695;|Ariel Ramirez|;|Faure: Requiem - Kyrie|;|Choir: Choir Of King's College, Cambridge Orchestra: Cambridge New Philharmonic Orchestra Conductor: David Willcocks|
